meeting_id,speaker_id,role,word_count,avg_sentence_len,question_count,hard_directive_count,soft_help_count,directive_count,uncertainty_count,sentiment_score,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31
scrum_061,spk_3,other,19,9.5,0,0,0,0,0,0.13636363636363635,0.0786162307819167,-0.005265945152782093,-0.03194003834583982,-0.0893657586531142,0.05397122863316402,-0.012980586562513356,0.0035873642360028666,0.04258186165364673,0.033644168173227386,-0.048362140671369507,0.08710376664926443,0.03956422690110167,0.05534437067129891,0.0020958165561847947,0.019042773137023346,0.009020492332172671,0.01833577478058399,0.00904798023201677,-0.02411791399202754,0.02594526204663546,0.04887605211584705,0.030097261436447437,0.01542511762804051,0.0035549995467835946,-0.024360543005928614,-0.02039270580995594,0.03526967761923888,0.0147484265747472,-0.04181630944622196,-0.036230361289007,0.07504543689761939,0.005777758030538435
scrum_062,spk_1,manager,21,5.25,1,0,0,0,0,0.4666666666666667,0.22812682737822987,-0.047870002694211884,0.14781215872534975,0.1317522043957764,0.1505208584410457,0.03409414069058757,-0.16397923614991608,-0.0560392311843208,0.0865737834745787,0.1829053866821696,-0.05518878120720179,-0.06058953695774432,-0.07047334182396368,0.08025644182684043,-0.0964075734452758,0.027850312580921112,0.06081515317835638,0.031026536436694396,0.015090983096130097,-0.034960451696836384,-0.10146044483995681,-0.0036089448207616806,-0.006110079291478033,0.019009537969673394,0.02276932871416948,0.10665081810516508,0.023861056038088198,-0.020412582821975084,0.03265990431543078,-0.06536461556268515,0.04805045820895575,0.013490874101642642
scrum_062,spk_2,other,10,5.0,0,0,0,0,0,0.0,0.10258547746189386,-0.002732415689113894,-0.12731098170108804,-0.09033291147733635,0.03320791285271993,0.3271306769234992,-0.06715353015064714,-0.0368426338854131,-0.048301163719659285,-0.05966506620434924,-0.07026986691066565,-0.029830718357059124,-0.08170516646222413,-0.006079530902228966,-0.058016311828085844,0.06037318092849301,0.14553982193521825,0.1036809662269436,0.05858989864945916,-0.10126989483370574,0.042444216172871724,0.02121629484892159,-0.055819535152941364,-0.0454636783164317,0.04573449488021134,-0.05180463183467837,-0.03365235191582943,-0.04078862781477678,0.14607172838766616,0.02795555618935539,-0.029781083064135676,0.07878018937366457
scrum_062,spk_3,junior,26,13.0,0,0,0,0,2,-0.125,0.12007565937348003,-0.029419578694733623,0.04347740246496427,-0.21463541814527654,0.13470036552445036,-0.06994820520597375,0.15151989257479903,-0.11337227098346095,-0.03949126657220795,-0.014106632969982779,-0.06759605981761739,0.04930293780581851,-0.05822412072299447,-0.050447286268672065,1.645829857043652e-05,0.051774622584574895,0.035263104685487434,0.3948808769954167,-0.08390968662532552,-0.04821260378630779,-0.025768170847351727,0.020804855441332287,0.14817465099702792,-0.0914213150487991,0.03925836622117151,0.0707907814054919,-0.08349029229598628,-0.06900302371485786,-0.19275690197895193,-0.1079255545102716,0.056684396956817706,0.016230478088588754
scrum_063,spk_1,other,13,6.5,0,0,0,0,0,0.0,0.3315315125479676,0.27284461074437777,0.2018615130179721,0.05684238402873751,-0.19993452935556671,-0.0007463728942258527,0.06236711592388833,-0.061012946259534385,0.1008153706887509,-0.07318795266648108,-0.029296420553446743,0.06153805317575551,0.04383337883630621,-0.044113367304866,-0.008472169439542064,-0.12807230079312557,-0.06125219911784513,0.059455936828446014,0.08486398527843651,0.08448539359458433,-0.11760192553159195,0.14561289800342703,0.032561068340744015,-0.1066010311768419,0.11209117372840935,-0.09252489855855087,-0.020087514284691202,-0.11628925656194232,0.02308920601930347,0.018674170865389632,0.13188279666756716,0.008871424768927577
scrum_063,spk_2,other,19,9.5,0,0,0,0,1,-0.25,0.0822856715633731,0.0031262393013856736,0.07998278452494272,-0.1500429745733274,0.06794231398060706,-0.1465488730494188,0.012443483123732273,0.22180920391109732,-0.10905766750116935,-0.027005759847325415,0.012528254074093541,0.08109141624437767,-0.06702487728921823,0.049662174842447365,-0.05165329272855655,0.09488897715511033,0.0014774423916239382,-0.06284983218576919,0.07113531462093953,-0.06447048782474078,-0.00048227520049423504,0.04001853412954449,-0.03174103532870983,-0.006322914856267755,-0.006910161735300404,0.05303913120468984,-0.008207013592290594,-0.04140270416294422,0.09765657127291343,-0.007908288336993637,-0.07696826011333525,0.012347542995391257
scrum_064,spk_1,manager,19,4.75,0,0,0,0,0,0.0,0.21059906242873516,-0.014304154670272254,0.09922753947161794,0.17007325675190424,0.15127967192084893,0.0474421598701433,0.00792729399725109,0.01081773776630228,-0.0015449160748984346,0.002152021718496267,0.09812946731923534,0.051353749129299825,0.031672848788481756,0.04388276112303615,0.04389606425682955,-0.005586812471542859,-0.06920990678668927,-0.08462380052169993,0.021019173461796218,0.0014467882106769653,-0.050109223347019095,-0.051078813669415246,-0.01900065038702369,-0.0466823371793666,-0.005916645534119931,-0.0663674382841108,-0.04551299954766517,-0.01212154357733691,0.04269970746668124,-0.05336362368646844,-0.02021538628475124,0.012785607449399274
scrum_064,spk_2,other,10,5.0,0,0,0,0,0,-0.2,0.046323468342688495,0.031912396015902,-0.012977033247997571,-0.07635013455410027,0.06598527047524716,-0.03409830286462826,-0.05051110187285319,0.06252253395363962,-0.07650175205199954,0.012051148326592534,-0.061881338727877454,0.07162829150697284,0.01784719702452741,-0.023671379919438153,-0.057629707726978806,-0.09237453355201669,0.03040760000312373,0.018157820994418934,0.19197358934985242,-0.014448440483458279,0.06394631245574568,-0.0811936676250008,-0.020514018872658083,0.14077269710671533,-0.03502855571765282,-0.10576820945915472,-0.026385073058580552,-0.06736539251332242,-0.004255366836581604,-0.011164827963804799,0.0678350711413491,-0.09194093663587273
scrum_064,spk_3,junior,22,22.0,0,0,0,0,0,0.0,0.05213160241325611,-0.013564689309280922,0.035570338195742464,-0.07595142531722318,0.028235417883954898,0.0170104544029248,0.037562630618371305,-0.004065543055810997,0.03455301041793713,-0.03828361826829585,-0.008281036263144222,0.026178163510043664,-0.07655588203942851,-0.015786461215361064,0.04299749043051941,0.06897127638303993,-0.0569657242702831,0.06921384597406412,-0.03203529458250118,-0.0455510767735087,-0.06639463072851601,-0.016093578435831802,-0.02450507756526329,-0.0020784617336058312,-0.09687213292513037,-0.10566660213446875,-0.09961713520171525,0.168115967291078,0.04074913132718428,-0.08292550618904711,0.07157880989717422,0.10844388775738732
scrum_064,spk_4,other,8,4.0,0,0,0,0,0,0.0,0.062316240692098165,0.029583160843728473,-0.03530314915247644,-0.12005760907980242,0.08005898463455627,-0.0008437178137251434,0.002964764030333374,-0.2360324901067998,-0.012178126537995118,0.050495453732280884,-0.4168598236139348,0.3074590916276051,0.2809354236548811,-0.1171763876265827,0.10859521573557152,0.027133230686329307,-0.13360524607597352,-0.13612261348263002,-0.02312764603161896,0.05687033385505142,-0.04260585617655104,-0.05935150953577657,0.0062961383089292595,0.022409998725361584,0.01802768682205276,0.003370843847456691,-0.026453438369777635,0.026384021309053284,0.08496982441319881,0.018219777763882773,-0.06944298702204492,-0.0025024884810921607
scrum_065,spk_1,other,12,6.0,0,0,0,0,0,0.0,0.05583993293964568,0.01273345494900836,-0.000453803254536403,-0.07756206499854837,0.03152603720945843,0.016276922750234842,-0.007834247984594133,0.010356802700396909,-0.004923978496085717,-0.04579929511547928,0.01673434765043666,-0.03183987098214174,0.07071787095909093,-0.06116074579488515,0.011604766664202834,0.025548123280059228,0.0302500313775966,-0.01953747034544849,0.03417110853567262,0.013952180369433879,0.012193726044483332,0.015904435269992915,-0.010560095371760694,0.09206196965285524,0.003427664953988529,-0.07174684399389435,0.08729166484818829,-0.06174247087583808,-0.02370171980986809,-0.025258444142554685,0.06583836155766355,0.017388559431698345
scrum_065,spk_2,other,12,6.0,0,0,0,0,0,0.2,0.09633679139606094,-0.01693197407002867,-0.07674508584690648,-0.12840158093679882,0.032244804293049614,0.36272545290305874,-0.038043811499513476,0.03428809178839034,-0.0802469357287699,-0.0820348374081265,-0.05454613884492364,-0.004636154206037835,-0.10116930379591763,-0.017871601002100612,-0.02664481641705469,0.04500640816699287,-0.06573909889994001,0.11366431510081912,0.0015699267806894752,0.0583984573931078,0.14644713521167285,-0.03601970178436259,-0.11652437529758752,-0.10504237786385696,0.11006873793671507,0.012873469490762792,0.07218475508370045,-0.09359286629668247,0.043355200202719366,-0.1171226223150862,-0.028589747124829052,-0.03338942282414444
scrum_065,spk_3,junior,19,19.0,0,0,0,0,1,-0.2,0.07633620471527543,-0.011446917485155987,0.011109674577892765,-0.16269001248028062,0.07030054751222581,-0.10989743745926249,-0.02406352282590046,0.06670880481670247,-0.0672322473608058,-0.008176118781107227,-0.05896648096592265,0.15066082219323496,0.10559308780777021,0.0625668138861724,-0.07305347413053022,0.07921215303164884,-0.08498748098873975,0.09718945449065033,-0.023217172932208246,-0.0335068010809768,0.010394856825250464,0.024496673076052133,-0.07320770014214797,-0.14660708898452404,0.021494020984948632,0.0987044156011785,-0.08526689250766029,-0.09197417125363008,-0.17495048121150172,0.03420927369740187,-0.1596913576457124,0.07957415414295066
scrum_065,spk_4,other,12,3.0,0,0,0,0,0,0.0,0.17230773389428342,0.0952145805226169,0.03196615781948812,-0.06227868627603918,0.02205724361145753,-0.060533204011209714,-0.14880347115534456,0.00013904282188625277,0.054411395265936434,0.13904732155559693,0.01148089637265653,-0.02594012538421499,-0.01627871457959916,0.059241318387945364,-0.05183607767391917,-0.12739375294781272,-0.1598156545417194,0.037419653094415306,0.07761438590364605,0.014808814961054545,-0.020625589303873308,0.18106072723331199,-0.11164395303460593,-0.0994763621029083,0.006191637896606272,0.014028661567003413,0.022337322085608364,-0.05131081586929244,0.05516903512827855,0.11830846451506855,-0.013483736308839997,0.10696173271425757
scrum_066,spk_1,other,15,7.5,0,0,0,0,0,0.13636363636363635,0.3443684622365619,0.1886856203010383,0.10146890886204853,-0.04147262129871902,-0.05967266049588022,-0.08325713323116433,0.014306915755053289,0.08572811612118911,0.16732794393390185,-0.17750677593581618,0.04974174814200283,0.10155563560553424,-0.11308149785954767,-0.006494031609707197,0.04844185218634401,-0.06950951114577444,0.03676188573966478,-0.05758758867805727,-0.07821716110004495,-0.022803913814894106,-0.047414581413488546,0.03204648117526803,0.07495272667803586,0.03590526515096727,0.0510818329661684,-0.012007454532907942,0.05490163366908957,-0.01488158501979031,0.07446244333029531,-0.026628521041785678,-0.00424591655162473,-0.028308224293287228
scrum_066,spk_2,other,16,8.0,0,0,0,0,0,0.75,0.042626731009646764,0.0111449695860464,-0.002028545149638165,-0.016861271433769472,0.0028285231888325003,0.011441480180845964,0.008417515396631098,-0.03367974608432922,0.008134777595212321,-0.0489528384388665,-0.043314272164944406,0.015401186835834519,0.0011064115086998842,-0.007623864227643438,-0.0002718120959627002,0.04427186971211728,-0.008754048478123031,0.055347236977342444,-0.009080558513513737,0.026790117429580602,-0.018875422709572823,0.03976640283373151,0.05550365473674594,-0.0627056034433761,0.04689042762606327,-0.0001460683238882492,-0.024618466831266325,-0.05182636241238806,-0.0021161609242508336,-0.045638116913684204,0.11091184121601082,-0.010866086111995132
scrum_067,spk_1,manager,18,4.5,1,0,0,0,0,0.0,0.13490020594956875,-0.05613148555916833,0.09655783874866156,-0.045913758943979116,0.11084811510312725,-0.018381920312717747,-0.07705084057472554,-0.13918081604064142,0.006515339937424443,0.13182551985695723,-0.026937990516099585,-0.018178894036981228,-0.015964957895415403,-0.04254696238220666,-0.005318182181714714,0.028649730418444475,0.040623398230991384,0.09178662373368973,-0.08259624414471853,0.07988157282897455,0.07079580547732446,0.022924421972492413,0.116559427035678,-0.014023210863881001,-0.033934261448680225,0.13503725752288195,0.06335175900610966,-0.1047136348901887,-0.035203647059679516,0.000286305079784375,0.07800531942801518,0.021783974096343146
scrum_067,spk_2,other,12,6.0,0,0,0,0,0,0.1,0.0952051974199345,0.03498447709530119,0.0344331761824243,-0.192434306352895,0.10216386130190615,-0.06797596257390107,0.021202032432265986,0.2136045743826813,-0.05437131425978191,-0.14512274062749683,-0.07347791166029369,0.015055828956530544,-0.10670709975460005,-0.1748893362671261,0.06051995949059147,-0.0056067572485077885,0.15775028161976615,-0.10263129836696651,0.024471424385422977,0.12114811958022408,-0.1507841170416168,-0.030000392345719367,-0.06321715174531889,-0.07200104117412423,-0.09187816940169609,0.005419623013529686,0.1868033385279436,-0.11538541552804579,-0.038595048417699285,0.20969726626564553,-0.005732059485347304,0.028759338961098935
scrum_067,spk_3,junior,22,22.0,1,0,0,0,0,0.0,0.09041824225573308,-0.02571137125855142,0.07664622020282758,-0.09636613366222273,0.07218508660856626,-0.05339228545771293,0.001004157826484512,0.09292073281490355,-0.08267815310869764,0.015180938039176915,-0.025525930145489494,-0.08284058488606226,0.007444597808182097,-0.06807581109975451,-0.03048909014706993,-0.06440739660355242,0.11200368945117568,-0.05231651650272881,-0.043543584688339035,-0.08898215003730969,-0.024358184440453255,-0.09921771930976234,-0.07979678984815242,-0.13871773448869124,0.0956923180158415,0.24223168471765366,-0.0985463311872975,-0.035729263644290125,0.02580497219708755,0.06607411987355814,0.21150625493278866,-0.0016452734088576164
scrum_067,spk_4,other,7,7.0,0,0,0,0,0,0.0,0.019865741186668538,0.007200292679543013,-0.023863280521464494,0.0069513276049614344,-0.005328150170618763,0.012952111779257149,0.0051276408296415665,0.002431725176910829,0.010601871545813444,0.017625855178172247,0.00502901153770514,-0.01952568448446505,0.02306722351857963,-0.0007025369422309772,-0.005558608082425701,0.0201627604070388,-0.0017074808976113294,-0.01198856789611098,0.020027451633721792,-0.007987083174282436,-0.0025856638715140022,0.0017398811655760073,0.010652846769490092,-0.012351545980574603,0.003316045276069979,-0.0016282503583369824,-0.0221880274277994,-0.008834713522925404,-0.014103292507684708,0.00897068302611625,0.010241141712660778,0.004910132864864813
scrum_067,spk_5,other,11,5.5,0,0,0,0,0,-0.15555555555555556,0.03977578646122236,-0.012091296384049884,-0.024527768902085145,-0.05701850992435289,0.018134543133945417,0.002663554451172543,-0.00943437483930939,-0.0001945322763626964,0.004277641461080816,-0.02967822382644394,0.04017999316265162,-0.022747591934028737,0.027965845634473387,-0.014670787157052145,-0.04287801936604014,0.03284096621173758,0.0018463847467418413,-0.001850064095521453,-0.0017594155686003362,0.0020939168585393025,-0.050055707133256945,-0.010376242164008566,-0.03897013027918829,-0.05591497594673348,0.0020426363383275006,0.011650431014080628,-0.025589565529147033,-0.017982607851895847,-0.05381941791172273,-0.007840306710907049,-0.042718862364418436,-0.061029817527369336
scrum_068,spk_1,other,14,7.0,0,0,0,0,0,0.0,0.0908671812467226,-0.004960567724842126,-0.01393418334103712,-0.09252566728621296,0.07546859708888626,0.13563097790194673,-0.030040917439059612,-0.003635918281124554,0.022910185061346938,-0.017601905698068413,0.04426759410344141,-0.029251624934985725,-0.04817466668582258,-0.041455491082998064,0.034801394993115284,-0.0054599704475806156,0.053287508051347646,0.2280837913235408,0.039546414524734466,-0.017433737510110646,0.007477853841339817,0.005176946153360293,0.04035896765291751,0.021363019318349285,0.015641209733848367,0.042380311672514916,0.041803978786914164,-0.025908791696903712,0.06413190144867742,-0.07942223573058631,-0.028502828011701533,-0.05689277596525456
scrum_068,spk_2,other,16,8.0,0,0,0,0,0,-0.1159090909090909,0.07622821779667614,-0.010600335625692426,-0.02806781342135202,-0.15216091782411634,0.06176209807220103,-0.04941446671806542,-0.00358630135828635,0.08067500456144244,0.028498509893005845,-0.07596632609821859,0.15541762601312653,0.1339873285490064,0.02976061264828751,0.03377427513695998,0.04447925377051517,0.03242603666481517,0.0018870715239160327,-0.023612596920286142,-0.012618451152065788,-0.010257317377124353,0.009263366107475633,0.08313891832857663,-0.04315239914164467,-0.12920492307110715,-0.05564282249357143,0.0473248380434459,0.0007586630760920088,-0.0853697967247414,-0.12938243351317633,0.07332069967442113,-0.0729294030594199,-0.009332244306627383
scrum_069,spk_1,manager,25,5.0,1,0,0,0,0,0.7,0.18200592346461586,-0.08449092468796214,0.20028738652472453,0.0014212035267909303,0.15671114828386684,0.06757794871459208,-0.18060613512544804,-0.045536390105631305,0.051887849390861385,0.1373481794208724,0.05233151105094726,0.01984284748447355,-0.03984648637068763,0.13992592636225318,0.04711899697171402,0.02521118711904767,0.019910561147020087,-0.1329360643354341,-0.07258160693331332,0.07298452724677747,-0.004460827493250174,0.04765131914592128,0.15470184863390676,0.03031493763825641,0.029601362691943765,-0.0028442861793818064,0.06199052677078028,-0.0744774571340541,-0.11849860314456616,-0.05705900422935482,-0.0040404052963074625,-0.04362348159715899
scrum_069,spk_2,other,15,7.5,0,0,0,0,0,0.0,0.07783281512089284,-0.008371857635732284,0.03864312405024739,-0.04240731881750817,-0.07644313747904527,0.007310229918108239,0.01978911213513833,-0.039247275366710445,0.11240469929596694,-0.01501220287413504,0.024659944507164397,-0.03030593436697332,0.0591884889429757,-0.07371192448880431,-0.056993277011416016,-0.1555294812878352,0.012218711240268722,0.05040526266682285,0.14612326348749544,0.2778392575570816,-0.04416434550076681,0.058797587896046,-0.10156750846777397,-0.13217568420276318,-0.010950220081768412,0.03309251084467492,-0.06570136419085591,-0.08158550299552786,0.05828179321656188,0.06698648159105476,0.024930132154316866,0.030610554760710465
scrum_069,spk_3,junior,20,20.0,0,0,0,0,1,0.2857142857142857,0.0729281987637744,-3.777181391213321e-05,0.07015780748720438,-0.13199661030080329,0.07020658899228509,-0.08831800126671831,0.0239744118233193,0.14868489175868296,-0.07238960206953991,-0.009130953554693245,-0.10581604907029549,0.05243928323233737,-0.010727670191158875,-0.007818710713489682,-0.032112039606028306,0.022381592623695493,0.09891794274486909,0.01709629140705876,0.023283757097312185,-0.019960643155760304,-0.0701222484898388,0.022703130223787654,0.10107854376437989,0.014686191525320202,-0.03801087881365359,0.12479679442427724,-0.02246310218158973,-0.015375195187400539,0.0023851443328223674,-0.027757702054967307,0.01333309592912422,0.05658683705415893
scrum_070,spk_1,other,12,6.0,0,0,0,0,0,0.13636363636363635,0.10853600419239358,-0.004280240827315733,-0.10606489242486616,-0.1537862588877837,0.059503136632132816,0.1927234043499937,-0.0516503640984673,0.0013055394619813133,0.005922487390195547,-0.06225426526139619,0.1292674677311157,0.06326058935263035,0.08969494851838763,-0.010975425814542984,0.04911457272423683,-0.030887813787801595,0.05985533330100729,0.014330034538028941,0.013051467314909708,-0.04799951719115555,0.06820432770590726,0.019118244555759636,0.04668107566503315,0.055656117010082606,0.05740345319409261,-0.08581572013501049,0.03369098026394954,-0.05455584018133828,0.07919590175689685,-0.018240723518229158,0.03876376827911912,-0.012294185101614933
scrum_070,spk_2,other,9,3.0,0,0,0,0,0,0.5,0.016389992449012604,0.006108023425634865,0.006746823451150743,-0.02428767547267532,-0.01571750197472944,-0.001971619621461429,0.011970189148931382,0.017119809329602484,0.0013547928494934065,-0.016507321000007184,0.004730460560091098,-0.01699605559716433,0.0054246986651379555,-0.021279709027425375,-0.0012499882402711028,-0.003787287298233776,0.009014632351865864,-0.024787539084436188,-0.006007608532216335,0.03893383804561647,0.010588334244755158,0.007135253653742509,-0.008485242972410415,0.03567421383107669,0.0023903101867466894,-0.019637874603334823,0.05304190921761503,-0.02358440009502626,0.019071623467015096,-0.0061208971034635165,0.004882388582129339,0.052905008938845983
scrum_070,spk_3,other,11,5.5,0,0,0,0,0,0.13636363636363635,0.0807832841958615,0.04078129786999588,-0.013053479326001972,-0.09808804249776087,0.037256752999129006,0.033700563924719006,0.022136554224945693,-0.03140659365992719,0.006813288037020616,-0.02342879853606225,-0.08193362348293264,-0.06046449535947269,-0.007706070697649764,-0.11378874110641736,-0.002875166687813817,-0.15001845972970704,0.07673482641672102,-0.032963843982881415,-0.005873520822420069,0.3610861887170617,0.032619851195068474,-0.10355773753035884,-0.08742107256537707,-0.06462301309755347,-0.04437243786331765,-0.00751007241965787,0.0931485689787586,0.03686244749455794,-0.10813514813544046,0.0755328139820816,-0.05614693472573369,0.03499471625674951
scrum_071,spk_1,other,14,7.0,0,0,0,0,0,0.0,0.3307515876442467,0.30910402196255543,0.10196060568583912,0.04436796705335645,-0.11851860920859057,-0.04577262653256371,0.085064186629954,0.09209817930803715,0.09471590291688235,-0.0698682273620101,0.007706353129758382,-0.03777085226951553,-0.01350441151784116,-0.036912435418078766,0.0432132100005176,0.08890192910896781,-0.09536709053555499,0.008020855386553517,-0.04239055384425352,-0.006680293126426561,0.11072579131869402,0.005444961769520131,-0.11986506915021852,0.04294052028599909,0.09139767436321192,-0.025171868024685417,0.08954608488218761,-0.08159774677701291,-0.1517183555654017,-0.005135559469632701,-0.02711471055092458,-0.006001667348290755
scrum_071,spk_2,junior,16,8.0,0,0,0,0,1,0.0,0.03524563076731531,-0.016804617456728444,0.013096654293442565,-0.044218770250420196,0.02135802556338215,-0.03179604158189838,0.00699884567303939,-0.009734114832129137,-0.03690286562865453,0.025426268957330453,0.028613823017999255,0.04472708241921574,0.0009968474397459512,0.04332115569099648,0.0244490735304182,0.019997967561546086,-0.003276095951845473,-0.03650273279999056,-0.06907480420107441,-0.022961845271893235,-0.019787047472322166,-0.018296241443739782,0.0027910988079068513,-0.003695421677456259,0.02292146491971767,0.027831019012696474,-0.026126402534970193,0.005755202517137187,-0.06125189166935002,0.008589300904721379,0.014857952274480762,-0.04887484014014832
scrum_071,spk_3,other,17,8.5,0,0,0,0,0,0.5,0.10812564944026276,-0.054944510633529973,0.042701069841645484,-0.1237247463512379,0.08378538103205618,0.007908584678358865,-0.14015512967591462,-0.06769895931003504,0.04091654751172475,0.15516639271523527,-0.04816392012052181,-0.06857479583731839,-0.10543883507972526,0.049890445338086134,0.08580236669430817,-0.10946700506735482,-0.053292795120793164,-0.14040797612294137,-0.013519662549133473,0.04171121533483534,0.01937717037681694,0.07509502555831195,0.09522101509382648,0.019560031503782403,-0.005364115711874897,0.05262118696528403,0.057191660687467984,0.11642238957160182,-0.032293335586867734,-0.033508254573028175,-0.09252123030339028,-0.0464303677261929
scrum_072,spk_1,manager,19,4.75,0,0,0,0,0,0.3333333333333333,0.15490555934544814,-0.13289740909243475,0.06156845360327373,0.052510090487009824,0.23917594470594666,-0.048408465781442436,-0.11803522077539418,0.017724640643788907,-0.001608824439542251,0.11930375250066663,0.04789772542317816,-0.08153251104556483,-0.050473335758403876,-0.03688615477042829,0.07518284330759037,-0.03789027813708868,-0.04577345239103836,-0.13255276529925658,0.09111226499097858,0.021783486123196395,0.031484340196200424,-0.01589342449842925,0.015260450191501627,-0.0957892905050283,0.021805305211708724,0.06101499912909122,0.011672992025532347,-0.014043717380853846,0.07113108788580323,-0.024383154004144477,0.025770840030192255,0.11308128630198155
scrum_072,spk_2,other,11,5.5,0,0,0,0,0,0.0,0.07966548605093957,0.03698057511476877,-0.056923439138774894,-0.08445210021514034,0.04686554017706051,0.05220722019658388,-0.001529190125650038,-0.022329223634950136,-0.018740486489340492,-0.024731627690857877,-0.019703137695682552,-0.051106188731813426,0.0038407776037787575,-0.08811446376322961,0.006135364160242527,0.028975052201364603,0.15448495182051697,0.03641912371030217,0.04000448109485094,-0.08341454668991034,-0.16690760829224935,-0.04219372261722226,-0.00704916426696071,0.03253476619536722,-0.038857328020500743,-0.05068381056839087,0.14795201782565223,0.07390690487997269,-0.0981119689852924,0.10243577333683312,-0.0385658837556864,0.11115981214775907
scrum_072,spk_3,junior,29,29.0,0,0,0,0,1,-0.02777777777777778,0.06836158623679302,-0.037044792090436846,0.03600048988353979,-0.08625099438181387,0.02971228212231378,-0.023360746606188344,0.1089322685008898,-0.04299182404042029,0.012550687761434306,0.016586708306834504,0.010852720457160358,0.003828819613069117,-0.13783845274101875,-0.018869832770600038,-0.000724113208735546,0.05496655177432425,-0.05689943816256946,0.04840075304926718,-0.03612665646939385,0.006993376950440712,-0.0521892794558709,-0.0023007662830439725,-0.05999504737642497,-0.006562244802960933,-0.10236240401685241,-0.058441172911371665,-0.07125471620739486,0.12247698549715892,0.007124469524445204,-0.1022406899301752,0.05328710856381044,0.11509578316147459
scrum_073,spk_1,other,15,7.5,0,0,0,0,0,0.13636363636363635,0.13964950146929833,-0.007363397111439098,-0.012529732014719111,-0.18662489844973773,0.15697116428813804,0.0517553909408182,-0.10571526990899002,-0.04851554662151776,0.13282686697682936,0.05418973311860449,0.14298900295885897,-0.006333772103398466,-0.06976778372456811,-0.058504819649687886,0.12661083451678468,-0.1679436483464043,0.0030009695547519757,0.24084031379938456,-0.019287782960913297,-0.013724185316563862,0.05456136552553253,0.06524046188948249,0.08377187414085835,0.018116407887632698,0.019933907836689125,0.07325246190938714,0.12567698162141439,0.012209554141970714,-0.02180887337802562,-0.07030542303332983,-0.04578967580663383,0.001630299565243933
scrum_073,spk_2,other,14,7.0,0,0,0,0,0,0.0,0.06522883223500381,0.006032493490830774,-0.008862030194341671,-0.05784986873399302,0.030377263343173307,0.00679038874147106,-0.035004108787287526,-0.0006083738462560008,-0.032447422250402536,0.00857267887319131,0.013361367484108903,-0.0473364262912342,-0.01016509823817544,-0.046856312745895044,-0.008696818731951854,-0.03643546318653229,-0.01595079233426661,-0.009394838078769282,-0.062115290605311575,-0.08065212316995855,-0.03152096100906104,0.046240790147874494,-0.05163240489500073,-0.07309926827271734,0.037381113439625156,-0.06989216679484278,-0.04523012821209579,0.030817283733152744,-0.1038224509523296,0.019489751435012845,-0.04276239655600688,-0.02611975954762116
scrum_074,spk_1,other,12,6.0,0,0,0,0,0,0.0,0.32787831038741605,0.24937844167213422,0.1467463371722971,0.03229522109315579,-0.19084367182136616,-0.03583339234964529,0.08445528376711967,0.06105907914951034,0.09647037686132516,-0.044424431392843994,-0.009390136823602227,0.0810334868263573,-0.12708721191924222,-0.10958637899258898,0.03590921906614448,0.023383929650103958,-0.06893977102301269,-0.0422165142689464,-0.054046465437920875,-0.013009005990992776,-0.048091708010929414,0.0305834432263546,-0.024961053081272038,0.08890039427687366,-0.023087340000059544,-0.20300307565661965,0.013330905734083855,0.10698900595948824,-0.0030578097125369733,-0.05689108864002834,0.0888613299229141,0.19949774018080038
scrum_074,spk_2,other,16,8.0,0,0,0,0,0,0.02500000000000001,0.1012271990744235,-0.039087861564530854,-0.04405471081018186,-0.1529063471210339,0.11151979850096962,0.3064043961264765,-0.1049008366217728,-0.03460632524993187,-0.004529110171975512,0.036862403135392206,-0.15791033391693196,0.01003798951425088,-0.086136442815141,-0.03134947892139012,-0.0020005128304011626,0.002938816289440184,-0.10947263154155236,-0.02507600586228944,-0.006466899806105206,-0.027026900941747846,0.06847446348165198,0.042078600793884646,-0.08921851265517469,0.026987364324335388,0.025114300755876808,-0.03845798483931686,0.10139387541172576,0.01800815066121541,0.08936477446684854,-0.07406041758940554,-0.015843306414826952,0.026359244136430912
scrum_074,spk_3,junior,18,4.5,1,0,0,0,1,-0.1,0.04229283089125759,-0.00987248543340807,0.04021693071096215,-0.09833168515730588,0.05638360390485976,-0.07726596620353078,0.032462374913804486,-0.013091098839155688,-0.03573544884395796,-0.0013938678581113036,-0.03630886707571789,0.05168352994834888,0.015853152435808187,-0.015536692695653038,-0.016177832993400486,0.06600978052053072,0.0029133028383094197,0.1057560445482884,-0.003868901532294421,-0.03974001742529054,-0.001676134143614405,0.04143360921011352,0.019610509300836337,-0.06440509503692744,0.0015598031014391227,0.06726617878874507,-0.0491750549058218,-0.102556788091734,-0.11103321415744272,-0.0420523061429958,-0.002843071423851134,0.05047741699868826
